data_source_name,normalized_data_source_name,family,source,sourcetype,mitre_components,supported_ta_names,supported_ta_versions,supported_ta_urls,output_fields,source_file
Windows Event Log Security 4887,windows event log security 4887,Windows,XmlWinEventLog:Security,XmlWinEventLog,Certificate Registration; User Account Metadata; Application Log Content; OS API Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_4887.yml
Windows Event Log Security 4946,windows event log security 4946,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,RuleName; signature; subject; status; dest; ProcessID,data_sources/windows_event_log_security_4946.yml
Windows Event Log Security 4947,windows event log security 4947,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,RuleName; signature; subject; status; dest; ProcessID,data_sources/windows_event_log_security_4947.yml
Windows Event Log Security 4948,windows event log security 4948,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,RuleName; signature; subject; status; dest; ProcessID,data_sources/windows_event_log_security_4948.yml
Windows Event Log Security 5136,windows event log security 5136,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Object Modification; Active Directory Object Access; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_5136.yml
Windows Event Log Security 5137,windows event log security 5137,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Object Creation; Active Directory Object Modification; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_5137.yml
Windows Event Log Security 5140,windows event log security 5140,Windows,XmlWinEventLog:Security,XmlWinEventLog,Network Share Access; File Access; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_5140.yml
Windows Event Log Security 5141,windows event log security 5141,Windows,XmlWinEventLog:Security,XmlWinEventLog,Active Directory Object Deletion; Active Directory Object Modification; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_5141.yml
Windows Event Log Security 5145,windows event log security 5145,Windows,XmlWinEventLog:Security,XmlWinEventLog,Network Share Access; File Access; User Account Metadata; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_security_5145.yml
Windows Event Log System 104,windows event log system 104,Windows,XmlWinEventLog:System,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_104.yml
Windows Event Log System 4720,windows event log system 4720,Windows,XmlWinEventLog:System,XmlWinEventLog,User Account Creation; User Account Metadata; Active Directory Object Creation; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_4720.yml
Windows Event Log System 4726,windows event log system 4726,Windows,XmlWinEventLog:System,XmlWinEventLog,User Account Deletion; User Account Metadata; Active Directory Object Modification; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_4726.yml
Windows Event Log System 4728,windows event log system 4728,Windows,XmlWinEventLog:System,XmlWinEventLog,Group Modification; Group Metadata; User Account Metadata; Active Directory Object Modification,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_4728.yml
Windows Event Log System 7036,windows event log system 7036,Windows,XmlWinEventLog:System,XmlWinEventLog,Service Metadata; OS API Execution; Application Log Content; Host Status,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_7036.yml
Windows Event Log System 7040,windows event log system 7040,Windows,XmlWinEventLog:System,XmlWinEventLog,Service Modification; Service Metadata; OS API Execution; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_7040.yml
Windows Event Log System 7045,windows event log system 7045,Windows,XmlWinEventLog:System,XmlWinEventLog,Service Creation; Service Metadata; OS API Execution; Process Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_system_7045.yml
Windows Event Log TaskScheduler 200,windows event log taskscheduler 200,Windows,WinEventLog:Microsoft-Windows-TaskScheduler/Operational,wineventlog,Scheduled Job Creation; Scheduled Job Metadata; Service Creation; OS API Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_taskscheduler_200.yml
Windows Event Log TaskScheduler 201,windows event log taskscheduler 201,Windows,XmlWinEventLog:Security,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_taskscheduler_201.yml
Windows IIS,windows iis,Windows,IIS:Configuration:Operational,IIS:Configuration:Operational,Service Modification; Cloud Service Modification; Configuration Modification; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,,data_sources/windows_iis.yml
Windows IIS 29,windows iis 29,Windows,IIS:Configuration:Operational,IIS:Configuration:Operational,Service Modification; Configuration Modification; Certificate Registration; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; ComputerName; EventCode; EventType; Keywords; LogName; Message; OpCode; RecordNumber; Sid; SidType; SourceName; TaskCategory; Type; User; name,data_sources/windows_iis_29.yml
Zeek Conn,zeek conn,Zeek,bro:conn:json,bro:conn:json,,TA for Zeek,1.0.11,https://splunkbase.splunk.com/app/5466,action; dest; dest_ip; dest_port; dvc; src; src_ip; src_port; vendor_product,data_sources/zeek_conn.yml
